date,actual_target,prediction,prediction_correct,actual_return_pct,strategy_return_pct,strategy_return_after_costs_pct,reasoning_balance_before,reasoning_balance_after,buy_hold_balance_before,buy_hold_balance_after
2025-03-20,1,1,True,0.7294117647058895,0.7294117647058895,0.7294117647058895,22621.07104844557,22786.07180197541,7032.542746828464,7083.838940981802
2025-03-21,1,1,True,0.0389317137740263,0.0389317137740263,0.0389317137740263,22786.07180197541,22794.9428102297,7083.838940981802,7086.5968008825175
2025-03-22,1,1,True,3.2067247820672495,3.2067247820672495,3.2067247820672495,22794.9428102297,23525.913890383392,7086.5968008825175,7313.844456701602
2025-03-23,1,1,True,6.2368024132730016,6.2368024132730016,6.2368024132730016,23525.913890383392,24993.17865564335,7313.844456701602,7769.9944842802015
2025-03-24,1,1,True,2.094129339106976,2.094129339106976,2.094129339106976,24993.17865564335,25516.5681426466,7769.9944842802015,7932.708218422507
2025-03-25,-1,1,False,-4.540397719371436,-4.540397719371436,-4.540397719371436,25516.5681426466,24358.014464636017,7932.708218422507,7572.531715388861
2025-03-26,1,1,True,0.7720882802826123,0.7720882802826123,0.7720882802826123,24358.014464636017,24546.079839627015,7572.531715388861,7630.998345284062
2025-03-27,-1,1,False,-6.454644018792921,-6.454644018792921,-6.454644018792921,24546.079839627015,22961.717765410394,7630.998345284062,7138.444567015998
2025-03-28,-1,-1,True,-3.7320352341214567,3.7320352341214567,3.7320352341214567,22961.717765410394,23818.657162775038,7138.444567015998,6872.035300606732
2025-03-29,1,-1,False,0.0401316317521383,-0.0401316317521383,-0.0401316317521383,23818.657162775038,23809.098346994168,6872.035300606732,6874.793160507448
2025-03-30,1,-1,False,0.0401155327342639,-0.0401155327342639,-0.0401155327342639,23809.098346994168,23799.547200353045,6874.793160507448,6877.551020408165
2025-03-31,1,-1,False,1.595957975779938,-1.595957975779938,-1.595957975779938,23799.547200353045,23419.7164286095,6877.551020408165,6987.313844456703
2025-04-01,-1,1,False,-7.041364066940325,-7.041364066940325,-7.041364066940325,23419.7164286095,21770.64893142607,6987.313844456703,6495.311638168782
2025-04-02,-1,-1,True,-0.5944293478260865,0.5944293478260865,0.5944293478260865,21770.64893142607,21900.06005788665,6495.311638168782,6456.7015995587435
2025-04-03,1,-1,False,4.894925679138917,-4.894925679138917,-4.894925679138917,21900.06005788665,20828.068394366313,6456.7015995587435,6772.752344180918
2025-04-04,-1,1,False,-2.0604283736460616,-2.0604283736460616,-2.0604283736460616,20828.068394366313,20398.920963486384,6772.752344180918,6633.204633204636
2025-04-05,-1,1,False,-12.098785963745229,-12.098785963745229,-12.098785963745229,20398.920963486384,17930.89917720061,6633.204633204636,5830.667402095975
2025-04-06,1,-1,False,1.1257213130262178,-1.1257213130262178,-1.1257213130262178,17930.89917720061,17729.047223545618,5830.667402095975,5896.304467733042
2025-04-07,-1,-1,True,-1.3002806361085084,1.3002806361085084,1.3002806361085084,17729.047223545618,17959.57459155992,5896.304467733042,5819.635962493108
2025-04-08,1,-1,False,12.842384608094015,-12.842384608094015,-12.842384608094015,17959.57459155992,15653.136948534264,5819.635962493108,6567.015995587427
2025-04-09,-1,1,False,-5.257853183268946,-5.257853183268946,-5.257853183268946,15653.136948534264,14830.117989204307,6567.015995587427,6221.7319360176525
