Date	Open	High	Low	Close 	Adj Close 	Volume
Jun 27, 2025	106,954.92	107,772.47	106,449.99	107,088.43	107,088.43	45,353,692,675
Jun 26, 2025	107,375.07	108,305.55	106,666.35	106,960.00	106,960.00	43,891,990,613
Jun 25, 2025	106,047.41	108,168.40	105,881.39	107,361.26	107,361.26	51,624,120,283
Jun 24, 2025	105,571.52	106,316.83	104,740.24	106,045.63	106,045.63	48,822,986,421
Jun 23, 2025	100,987.48	106,116.86	99,705.75	105,577.77	105,577.77	65,237,759,656
Jun 22, 2025	102,212.03	103,351.63	98,286.20	100,987.14	100,987.14	65,536,997,201
Jun 21, 2025	103,315.08	104,015.78	100,973.06	102,257.41	102,257.41	38,360,555,118
Jun 20, 2025	104,681.03	106,539.38	102,372.21	103,309.60	103,309.60	50,951,862,476
Jun 19, 2025	104,886.77	105,250.89	103,940.77	104,684.29	104,684.29	37,333,806,920
Jun 18, 2025	104,602.07	105,581.85	103,602.27	104,883.33	104,883.33	47,318,089,133
Jun 17, 2025	106,794.12	107,750.20	103,396.53	104,601.12	104,601.12	55,964,092,176
Jun 16, 2025	105,555.59	108,915.38	104,997.63	106,796.76	106,796.76	50,366,626,945
Jun 15, 2025	105,464.84	106,157.10	104,519.88	105,552.02	105,552.02	36,744,307,742
Jun 14, 2025	106,108.09	106,203.76	104,379.37	105,472.41	105,472.41	38,007,870,453
Jun 13, 2025	105,924.59	106,182.55	102,822.02	106,090.97	106,090.97	69,550,440,846
Jun 12, 2025	108,685.91	108,780.70	105,785.69	105,929.05	105,929.05	54,843,867,968
Jun 11, 2025	110,261.80	110,384.22	108,086.33	108,686.63	108,686.63	50,842,662,052
Jun 10, 2025	110,295.69	110,380.13	108,367.71	110,257.23	110,257.23	54,700,101,509
Jun 9, 2025	105,793.02	110,561.42	105,400.23	110,294.10	110,294.10	55,903,193,732
Jun 8, 2025	105,617.51	106,497.06	105,075.33	105,793.65	105,793.65	36,626,232,328
Jun 7, 2025	104,390.65	105,972.76	103,987.31	105,615.63	105,615.63	38,365,033,776
Jun 6, 2025	101,574.37	105,376.77	101,169.57	104,390.34	104,390.34	48,856,653,697
Jun 5, 2025	104,750.78	105,936.69	100,436.88	101,575.95	101,575.95	57,479,298,400
Jun 4, 2025	105,434.37	105,997.70	104,232.70	104,731.98	104,731.98	44,544,857,105
Jun 3, 2025	105,888.48	106,813.58	104,920.84	105,432.47	105,432.47	46,196,508,367
Jun 2, 2025	105,649.81	105,958.31	103,727.55	105,881.53	105,881.53	45,819,706,290
Jun 1, 2025	104,637.30	105,884.55	103,826.95	105,652.10	105,652.10	37,397,056,873
May 31, 2025	103,994.72	104,927.10	103,136.12	104,638.09	104,638.09	38,997,843,858
May 30, 2025	105,646.21	106,308.95	103,685.79	103,998.57	103,998.57	57,655,287,183
May 29, 2025	107,795.57	108,910.05	105,374.40	105,641.76	105,641.76	56,022,752,042
May 28, 2025	108,992.17	109,298.29	106,812.93	107,802.33	107,802.33	49,155,377,493
May 27, 2025	109,440.41	110,744.21	107,609.55	108,994.64	108,994.64	57,450,176,272
May 26, 2025	109,023.78	110,376.88	108,735.64	109,440.37	109,440.37	45,950,461,571
May 25, 2025	107,802.27	109,313.30	106,683.38	109,035.39	109,035.39	47,518,041,841
May 24, 2025	107,278.51	109,454.52	106,895.29	107,791.16	107,791.16	45,903,627,163
May 23, 2025	111,679.36	111,798.91	106,841.30	107,287.80	107,287.80	67,548,133,399
May 22, 2025	109,673.49	111,970.17	109,285.07	111,673.28	111,673.28	70,157,575,642
May 21, 2025	106,791.31	110,724.46	106,127.23	109,678.08	109,678.08	78,086,364,051
May 20, 2025	105,605.41	107,307.12	104,206.52	106,791.09	106,791.09	36,515,726,122
May 19, 2025	106,430.53	107,068.72	102,112.69	105,606.18	105,606.18	61,761,126,647
May 18, 2025	103,186.95	106,597.17	103,142.60	106,446.01	106,446.01	49,887,082,058
May 17, 2025	103,489.29	103,716.95	102,659.18	103,191.09	103,191.09	37,898,552,742
May 16, 2025	103,735.66	104,533.48	103,137.48	103,489.29	103,489.29	44,386,499,364
May 15, 2025	103,538.83	104,153.62	101,440.81	103,744.64	103,744.64	50,408,241,840
May 14, 2025	104,167.33	104,303.56	102,618.30	103,539.41	103,539.41	45,956,071,155
May 13, 2025	102,812.49	104,997.42	101,515.09	104,169.81	104,169.81	52,608,876,410
May 12, 2025	104,106.96	105,747.45	100,814.41	102,812.95	102,812.95	63,250,475,404
May 11, 2025	104,701.07	104,937.99	103,364.74	104,106.36	104,106.36	46,285,517,406
May 10, 2025	102,973.71	104,961.77	102,830.48	104,696.33	104,696.33	42,276,713,994
May 9, 2025	103,239.13	104,297.49	102,343.09	102,970.85	102,970.85	58,198,593,958
May 8, 2025	97,034.25	103,969.54	96,913.88	103,241.46	103,241.46	69,895,404,397
May 7, 2025	96,800.20	97,625.80	95,829.34	97,032.32	97,032.32	76,983,822,462
May 6, 2025	94,748.38	96,889.18	93,399.86	96,802.48	96,802.48	26,551,275,827
May 5, 2025	94,319.56	95,193.19	93,566.27	94,748.05	94,748.05	25,816,260,327
May 4, 2025	95,877.19	96,318.92	94,173.43	94,315.98	94,315.98	18,198,688,416
May 3, 2025	96,904.63	96,943.88	95,821.29	95,891.80	95,891.80	15,775,154,889
May 2, 2025	96,494.97	97,905.90	96,375.95	96,910.07	96,910.07	26,421,924,677
May 1, 2025	94,212.86	97,437.96	94,153.63	96,492.34	96,492.34	32,875,889,623
Apr 30, 2025	94,286.47	95,249.32	92,979.64	94,207.31	94,207.31	28,344,679,831
Apr 29, 2025	94,981.86	95,485.41	93,796.63	94,284.79	94,284.79	25,806,129,921
Apr 28, 2025	93,755.30	95,598.49	92,860.80	94,978.75	94,978.75	32,363,449,569
Apr 27, 2025	94,660.91	95,301.20	93,665.40	93,754.84	93,754.84	18,090,367,764
Apr 26, 2025	94,714.65	95,251.36	93,927.25	94,646.93	94,646.93	17,612,825,123
Apr 25, 2025	93,954.25	95,768.39	92,898.59	94,720.50	94,720.50	40,915,232,364
Apr 24, 2025	93,692.40	94,016.20	91,696.71	93,943.80	93,943.80	31,483,175,315
Apr 23, 2025	93,427.59	94,535.73	91,962.96	93,699.11	93,699.11	41,719,568,821
Apr 22, 2025	87,521.88	93,817.38	87,084.53	93,441.89	93,441.89	55,899,038,456
Apr 21, 2025	85,171.54	88,460.09	85,143.84	87,518.91	87,518.91	41,396,190,190
Apr 20, 2025	85,066.07	85,306.38	83,976.84	85,174.30	85,174.30	14,664,050,812
Apr 19, 2025	84,450.87	85,597.70	84,353.46	85,063.41	85,063.41	15,259,300,427
Apr 18, 2025	84,900.19	85,095.05	84,298.88	84,450.80	84,450.80	12,728,372,364
Apr 17, 2025	84,030.67	85,449.07	83,749.75	84,895.75	84,895.75	21,276,866,029
Apr 16, 2025	83,674.51	85,428.28	83,100.62	84,033.87	84,033.87	29,617,804,112
Apr 15, 2025	84,539.70	86,429.35	83,598.82	83,668.99	83,668.99	28,040,322,885
Apr 14, 2025	83,694.52	85,785.00	83,690.64	84,542.39	84,542.39	34,090,769,777
Apr 13, 2025	85,279.47	86,015.19	83,027.01	83,684.98	83,684.98	28,796,984,817
Apr 12, 2025	83,404.52	85,856.19	82,769.38	85,287.11	85,287.11	24,258,059,104
Apr 11, 2025	79,625.05	84,247.48	78,936.32	83,404.84	83,404.84	41,656,778,779
Apr 10, 2025	82,565.98	82,700.93	78,456.13	79,626.14	79,626.14	44,718,000,633
Apr 9, 2025	76,273.56	83,541.00	74,589.67	82,573.95	82,573.95	84,213,627,038
Apr 8, 2025	79,218.48	80,823.89	76,198.02	76,271.95	76,271.95	48,314,590,749
Apr 7, 2025	78,221.34	81,119.06	74,436.68	79,235.34	79,235.34	91,262,424,987
Apr 6, 2025	83,504.51	83,704.72	77,097.74	78,214.48	78,214.48	36,294,853,736
Apr 5, 2025	83,844.70	84,207.02	82,377.73	83,504.80	83,504.80	14,380,803,631
Apr 4, 2025	83,100.25	84,696.15	81,670.75	83,843.80	83,843.80	45,157,640,207
Apr 3, 2025	82,487.48	83,909.30	81,282.10	83,102.83	83,102.83	36,852,112,080
Apr 2, 2025	85,180.61	88,466.95	82,343.54	82,485.71	82,485.71	47,584,398,470
Apr 1, 2025	82,551.92	85,487.37	82,429.36	85,169.17	85,169.17	28,175,650,319
Mar 31, 2025	82,336.06	83,870.13	81,293.89	82,548.91	82,548.91	29,004,228,247
Mar 30, 2025	82,596.98	83,505.00	81,573.25	82,334.52	82,334.52	14,763,760,943
Mar 29, 2025	84,352.07	84,567.34	81,634.14	82,597.59	82,597.59	16,969,396,135
Mar 28, 2025	87,185.23	87,489.86	83,557.64	84,353.15	84,353.15	34,198,619,509
Mar 27, 2025	86,896.26	87,786.73	85,837.94	87,177.10	87,177.10	24,413,471,941
Mar 26, 2025	87,460.23	88,292.16	85,861.45	86,900.88	86,900.88	26,704,046,038
Mar 25, 2025	87,512.82	88,542.40	86,346.08	87,471.70	87,471.70	30,005,840,049
Mar 24, 2025	86,070.93	88,758.73	85,541.20	87,498.91	87,498.91	34,582,604,933
Mar 23, 2025	83,831.90	86,094.78	83,794.91	86,054.38	86,054.38	12,594,615,537
Mar 22, 2025	84,046.26	84,513.88	83,674.78	83,832.48	83,832.48	9,863,214,091
Mar 21, 2025	84,164.54	84,782.27	83,171.07	84,043.24	84,043.24	19,030,452,299
Mar 20, 2025	86,872.95	87,443.27	83,647.20	84,167.20	84,167.20	29,028,988,961
Mar 19, 2025	82,718.80	87,021.19	82,569.73	86,854.23	86,854.23	34,931,960,257
Mar 18, 2025	84,075.72	84,075.72	81,179.99	82,718.50	82,718.50	24,095,774,594
Mar 17, 2025	82,576.34	84,725.33	82,492.16	84,075.69	84,075.69	25,092,785,558
Mar 16, 2025	84,333.32	85,051.60	82,017.91	82,579.69	82,579.69	21,330,270,174
Mar 15, 2025	83,968.41	84,672.67	83,639.59	84,343.11	84,343.11	13,650,491,277
Mar 14, 2025	81,066.99	85,263.29	80,797.56	83,969.10	83,969.10	29,588,112,414
Mar 13, 2025	83,724.92	84,301.70	79,931.85	81,066.70	81,066.70	31,412,940,153
Mar 12, 2025	82,857.38	84,358.58	80,635.25	83,722.36	83,722.36	40,353,484,454
Mar 11, 2025	78,523.88	83,577.76	76,624.25	82,862.21	82,862.21	54,702,837,196
Mar 10, 2025	80,597.15	83,955.93	77,420.59	78,532.00	78,532.00	54,061,099,422
Mar 9, 2025	86,154.30	86,471.13	80,052.48	80,601.04	80,601.04	30,899,345,977
Mar 8, 2025	86,742.66	86,847.27	85,247.48	86,154.59	86,154.59	18,206,118,081
Mar 7, 2025	89,963.28	91,191.05	84,717.68	86,742.67	86,742.67	65,945,677,657
Mar 6, 2025	90,622.36	92,804.94	87,852.14	89,961.73	89,961.73	47,749,810,486
Mar 5, 2025	87,222.95	90,998.24	86,379.77	90,623.56	90,623.56	50,498,988,027
Mar 4, 2025	86,064.07	88,911.27	81,529.24	87,222.20	87,222.20	68,095,241,474
Mar 3, 2025	94,248.42	94,429.75	85,081.30	86,065.67	86,065.67	70,072,228,536
Mar 2, 2025	86,036.26	95,043.44	85,040.21	94,248.35	94,248.35	58,398,341,092
Mar 1, 2025	84,373.87	86,522.30	83,794.23	86,031.91	86,031.91	29,190,628,396
Feb 28, 2025	84,705.63	85,036.32	78,248.91	84,373.01	84,373.01	83,610,570,576
Feb 27, 2025	84,076.86	87,000.78	83,144.96	84,704.23	84,704.23	52,659,591,954
Feb 26, 2025	88,638.89	89,286.25	82,131.90	84,347.02	84,347.02	64,597,492,134
Feb 25, 2025	91,437.12	92,511.08	86,008.23	88,736.17	88,736.17	92,139,104,128
Feb 24, 2025	96,277.96	96,503.45	91,371.74	91,418.17	91,418.17	44,046,480,529
Feb 23, 2025	96,577.80	96,671.88	95,270.45	96,273.92	96,273.92	16,999,478,976
Feb 22, 2025	96,134.20	96,950.16	95,765.34	96,577.76	96,577.76	18,353,824,477
Feb 21, 2025	98,340.67	99,497.97	94,852.96	96,125.55	96,125.55	49,608,706,470
Feb 20, 2025	96,632.68	98,767.20	96,442.67	98,333.94	98,333.94	31,668,022,771
Feb 19, 2025	95,532.53	96,855.59	95,011.97	96,635.61	96,635.61	28,990,872,862
Feb 18, 2025	95,773.81	96,695.38	93,388.84	95,539.55	95,539.55	37,325,720,482
Feb 17, 2025	96,179.01	97,032.23	95,243.55	95,773.38	95,773.38	27,336,550,690
Feb 16, 2025	97,580.49	97,725.59	96,060.98	96,175.03	96,175.03	16,536,755,396
Feb 15, 2025	97,508.38	97,975.04	97,240.20	97,580.35	97,580.35	17,047,266,288
Feb 14, 2025	96,623.37	98,819.47	96,342.80	97,508.97	97,508.97	32,697,987,277
Feb 13, 2025	97,888.75	98,111.09	95,269.71	96,623.87	96,623.87	37,147,280,860
Feb 12, 2025	95,745.70	98,151.02	94,101.20	97,885.86	97,885.86	49,340,445,530
Feb 11, 2025	97,438.13	98,492.90	94,875.04	95,747.43	95,747.43	37,488,783,272
Feb 10, 2025	96,499.46	98,333.22	95,320.84	97,437.55	97,437.55	40,078,962,391
Feb 9, 2025	96,481.31	97,325.28	94,745.26	96,500.09	96,500.09	27,732,901,800
Feb 8, 2025	96,533.26	96,877.80	95,702.49	96,482.45	96,482.45	22,447,526,395
Feb 7, 2025	96,581.32	100,154.14	95,653.88	96,529.09	96,529.09	55,741,290,456
Feb 6, 2025	96,610.64	99,168.61	95,707.35	96,593.30	96,593.30	45,302,471,947
Feb 5, 2025	97,878.01	99,113.21	96,174.83	96,615.45	96,615.45	49,125,911,241
Feb 4, 2025	101,398.72	101,745.62	96,208.11	97,871.82	97,871.82	73,002,130,211
Feb 3, 2025	97,681.10	102,514.17	91,242.89	101,405.42	101,405.42	115,400,897,748
Feb 2, 2025	100,661.54	101,430.66	96,216.08	97,688.98	97,688.98	63,091,816,853
Feb 1, 2025	102,402.80	102,755.73	100,297.71	100,655.91	100,655.91	27,757,944,848
Jan 31, 2025	104,737.56	106,026.35	101,543.88	102,405.02	102,405.02	45,732,764,360
Jan 30, 2025	103,709.34	106,418.77	103,321.65	104,735.30	104,735.30	41,915,744,521
Jan 29, 2025	101,317.52	104,750.80	101,283.82	103,703.21	103,703.21	47,432,049,818
Jan 28, 2025	102,095.41	103,730.82	100,238.19	101,332.48	101,332.48	47,180,685,494
Jan 27, 2025	102,680.30	103,214.11	97,795.94	102,087.69	102,087.69	89,006,608,428
Jan 26, 2025	104,713.21	105,438.65	102,507.71	102,682.50	102,682.50	22,543,395,879
Jan 25, 2025	104,824.03	105,243.79	104,120.38	104,714.65	104,714.65	23,888,996,502
Jan 24, 2025	103,965.67	107,098.55	102,772.13	104,819.48	104,819.48	52,388,229,265
Jan 23, 2025	103,657.67	106,820.33	101,257.80	103,960.17	103,960.17	104,104,515,428
Jan 22, 2025	106,136.38	106,294.34	103,360.27	103,653.07	103,653.07	53,878,181,052
Jan 21, 2025	102,052.58	107,180.92	100,103.95	106,146.27	106,146.27	88,733,878,242
Jan 20, 2025	101,083.75	109,114.88	99,471.36	102,016.66	102,016.66	126,279,678,351
Jan 19, 2025	104,411.29	106,299.80	99,570.53	101,089.61	101,089.61	76,789,928,525
Jan 18, 2025	104,124.95	104,913.20	102,226.62	104,408.07	104,408.07	50,445,655,726
Jan 17, 2025	100,025.77	105,884.23	99,948.91	104,462.04	104,462.04	71,888,972,663
Jan 16, 2025	100,505.30	100,781.59	97,364.45	99,756.91	99,756.91	54,103,781,805
Jan 15, 2025	96,534.05	100,697.23	96,501.64	100,504.49	100,504.49	57,805,923,627
Jan 14, 2025	94,519.01	97,352.66	94,322.16	96,534.05	96,534.05	53,769,675,818
Jan 13, 2025	94,488.89	95,837.00	89,260.10	94,516.52	94,516.52	72,978,998,252
Jan 12, 2025	94,565.73	95,367.54	93,712.51	94,488.44	94,488.44	20,885,130,965
Jan 11, 2025	94,700.84	94,977.69	93,840.05	94,566.59	94,566.59	18,860,894,100
Jan 10, 2025	92,494.49	95,770.61	92,250.09	94,701.45	94,701.45	62,058,693,684
Jan 9, 2025	95,043.48	95,349.72	91,220.84	92,484.04	92,484.04	62,777,261,693
Jan 8, 2025	96,924.16	97,258.32	92,525.84	95,043.52	95,043.52	63,875,859,171
Jan 7, 2025	102,248.85	102,712.48	96,132.88	96,922.70	96,922.70	58,685,738,547
Jan 6, 2025	98,314.95	102,482.88	97,926.15	102,078.09	102,078.09	51,823,432,705
Jan 5, 2025	98,233.91	98,813.30	97,291.77	98,314.96	98,314.96	20,525,254,825
Jan 4, 2025	98,106.99	98,734.43	97,562.98	98,236.23	98,236.23	22,342,608,078
Jan 3, 2025	96,881.73	98,956.91	96,034.62	98,107.43	98,107.43	35,611,391,163
Jan 2, 2025	94,416.29	97,739.82	94,201.57	96,886.88	96,886.88	46,009,564,411
Jan 1, 2025	93,425.10	94,929.87	92,788.13	94,419.76	94,419.76	24,519,888,919
Dec 31, 2024	92,643.25	96,090.60	91,914.03	93,429.20	93,429.20	43,625,106,843
Dec 30, 2024	93,527.20	94,903.32	91,317.13	92,643.21	92,643.21	56,188,003,691
Dec 29, 2024	95,174.05	95,174.88	92,881.79	93,530.23	93,530.23	29,635,885,267
Dec 28, 2024	94,160.19	95,525.90	94,014.29	95,163.93	95,163.93	24,107,436,185
Dec 27, 2024	95,704.98	97,294.84	93,310.74	94,164.86	94,164.86	52,419,934,565
Dec 26, 2024	99,297.70	99,884.57	95,137.88	95,795.52	95,795.52	47,054,980,873
Dec 25, 2024	98,675.91	99,478.75	97,593.47	99,299.20	99,299.20	33,700,394,629
Dec 24, 2024	94,684.34	99,404.06	93,448.02	98,676.09	98,676.09	47,114,953,674
Dec 23, 2024	95,099.39	96,416.21	92,403.13	94,686.24	94,686.24	65,239,002,919
Dec 22, 2024	97,218.32	97,360.27	94,202.19	95,104.94	95,104.94	43,147,981,314
Dec 21, 2024	97,756.20	99,507.10	96,426.52	97,224.73	97,224.73	51,765,334,294
Dec 20, 2024	97,484.70	98,098.91	92,175.18	97,755.93	97,755.93	105,634,083,408
Dec 19, 2024	100,070.69	102,748.15	95,587.68	97,490.95	97,490.95	97,221,662,392
Dec 18, 2024	106,147.30	106,470.61	100,041.54	100,041.54	100,041.54	93,865,656,139
Dec 17, 2024	106,030.69	108,268.45	105,291.73	106,140.60	106,140.60	68,589,364,868
Dec 16, 2024	104,293.58	107,780.58	103,322.98	106,029.72	106,029.72	91,020,417,816
Dec 15, 2024	101,373.53	105,047.54	101,227.03	104,298.70	104,298.70	51,145,914,137
Dec 14, 2024	101,451.44	102,618.88	100,634.05	101,372.97	101,372.97	40,422,968,793
Dec 13, 2024	100,046.65	101,888.80	99,233.28	101,459.26	101,459.26	56,894,751,583
Dec 12, 2024	101,167.80	102,524.91	99,339.95	100,043.00	100,043.00	72,073,983,533
Dec 11, 2024	96,656.06	101,913.36	95,747.23	101,173.03	101,173.03	85,391,409,936
Dec 10, 2024	97,441.23	98,270.16	94,321.26	96,675.43	96,675.43	104,823,780,634
Dec 9, 2024	101,237.06	101,272.51	94,355.91	97,432.72	97,432.72	110,676,473,908
Dec 8, 2024	99,921.91	101,399.99	98,771.52	101,236.02	101,236.02	44,125,751,925
Dec 7, 2024	99,916.71	100,563.38	99,030.88	99,923.34	99,923.34	44,177,510,897
Dec 6, 2024	97,074.23	102,039.88	96,514.88	99,920.71	99,920.71	94,534,772,658
Dec 5, 2024	98,741.54	103,900.47	91,998.78	96,593.57	96,593.57	149,218,945,580
Dec 4, 2024	95,988.53	99,207.33	94,660.52	98,768.53	98,768.53	77,199,817,112
Dec 3, 2024	95,854.59	96,297.20	93,629.56	96,002.16	96,002.16	67,067,810,961
Dec 2, 2024	97,276.01	98,152.60	94,482.87	95,865.30	95,865.30	72,680,784,305
Dec 1, 2024	96,461.34	97,888.13	95,770.19	97,279.79	97,279.79	36,590,695,296
Nov 30, 2024	97,468.81	97,499.34	96,144.22	96,449.05	96,449.05	31,634,227,866
Nov 29, 2024	95,653.95	98,693.17	95,407.88	97,461.52	97,461.52	54,968,682,476
Nov 28, 2024	95,954.95	96,650.20	94,677.35	95,652.47	95,652.47	52,260,008,261
Nov 27, 2024	91,978.14	97,361.18	91,778.66	95,962.53	95,962.53	71,133,452,438
Nov 26, 2024	93,087.28	94,991.75	90,770.81	91,985.32	91,985.32	91,656,519,855
Nov 25, 2024	98,033.45	98,935.03	92,642.91	93,102.30	93,102.30	80,909,462,490
Nov 24, 2024	97,778.09	98,647.18	95,788.08	98,013.82	98,013.82	51,712,020,623
Nov 23, 2024	99,006.74	99,014.68	97,232.89	97,777.28	97,777.28	44,414,644,677
Nov 22, 2024	98,496.43	99,655.50	97,222.66	98,997.66	98,997.66	78,473,580,551
Nov 21, 2024	94,334.64	99,014.22	94,132.60	98,504.73	98,504.73	106,024,505,582
Nov 20, 2024	92,341.89	94,902.02	91,619.50	94,339.49	94,339.49	71,730,956,426
Nov 19, 2024	90,536.81	94,002.87	90,426.98	92,343.79	92,343.79	74,521,048,295
Nov 18, 2024	89,843.72	92,596.79	89,393.59	90,542.64	90,542.64	75,535,775,084
Nov 17, 2024	90,558.46	91,433.04	88,741.66	89,845.85	89,845.85	46,350,159,305
Nov 16, 2024	91,064.37	91,763.95	90,094.23	90,558.48	90,558.48	44,333,192,814
Nov 15, 2024	87,284.18	91,868.74	87,124.90	91,066.01	91,066.01	78,243,109,518
Nov 14, 2024	90,574.88	91,765.22	86,682.81	87,250.43	87,250.43	87,616,705,248
Nov 13, 2024	87,929.97	93,434.35	86,256.93	90,584.16	90,584.16	123,559,027,869
Nov 12, 2024	88,705.56	89,956.88	85,155.11	87,955.81	87,955.81	133,673,285,375
Nov 11, 2024	80,471.41	89,604.50	80,283.25	88,701.48	88,701.48	117,966,845,037
Nov 10, 2024	76,775.55	81,474.42	76,565.43	80,474.19	80,474.19	82,570,594,495
Nov 9, 2024	76,556.19	76,932.77	75,773.79	76,778.87	76,778.87	29,009,480,361
Nov 8, 2024	75,902.84	77,252.75	75,648.74	76,545.48	76,545.48	55,176,858,003
Nov 7, 2024	75,637.09	76,943.12	74,480.42	75,904.86	75,904.86	63,467,654,989
Nov 6, 2024	69,358.50	76,460.16	69,322.03	75,639.08	75,639.08	118,592,653,963
Nov 5, 2024	67,811.17	70,522.79	67,458.87	69,359.56	69,359.56	46,046,889,204
Nov 4, 2024	68,742.13	69,433.18	66,803.65	67,811.51	67,811.51	41,184,819,348
Nov 3, 2024	69,296.38	69,361.66	67,482.52	68,741.12	68,741.12	34,868,307,655
Nov 2, 2024	69,486.02	69,867.35	69,033.72	69,289.27	69,289.27	18,184,612,091
Nov 1, 2024	70,216.90	71,559.02	68,779.70	69,482.47	69,482.47	49,989,795,365
Oct 31, 2024	72,335.05	72,662.31	69,590.50	70,215.19	70,215.19	40,627,912,076
Oct 30, 2024	72,715.37	72,905.30	71,411.73	72,339.54	72,339.54	40,646,637,831
Oct 29, 2024	69,910.05	73,577.21	69,729.91	72,720.49	72,720.49	58,541,874,402
Oct 28, 2024	67,922.67	70,212.27	67,535.13	69,907.76	69,907.76	38,799,856,657
Oct 27, 2024	67,023.48	68,221.31	66,847.23	67,929.30	67,929.30	16,721,307,878
Oct 26, 2024	66,628.73	67,317.92	66,360.59	67,014.70	67,014.70	19,588,098,156
Oct 25, 2024	68,165.30	68,722.16	65,521.79	66,642.41	66,642.41	41,469,984,306
Oct 24, 2024	66,653.70	68,798.96	66,454.10	68,161.05	68,161.05	31,414,428,647
Oct 23, 2024	67,362.38	67,402.74	65,188.04	66,432.20	66,432.20	32,263,980,353
Oct 22, 2024	67,360.70	67,801.58	66,581.37	67,361.41	67,361.41	31,808,472,566
Oct 21, 2024	69,002.00	69,462.73	66,829.85	67,367.85	67,367.85	37,498,611,780
Oct 20, 2024	68,364.18	69,359.01	68,105.72	69,001.70	69,001.70	18,975,847,518
Oct 19, 2024	68,418.98	68,668.01	68,024.64	68,362.73	68,362.73	14,443,497,908
Oct 18, 2024	67,419.11	68,969.75	67,177.82	68,418.79	68,418.79	36,857,165,014
Oct 17, 2024	67,617.08	67,912.21	66,647.39	67,399.84	67,399.84	32,790,898,511
Oct 16, 2024	67,042.46	68,375.29	66,758.73	67,612.72	67,612.72	38,195,189,534
Oct 15, 2024	66,050.37	67,881.68	64,809.20	67,041.11	67,041.11	48,863,870,879
Oct 14, 2024	62,848.40	66,482.49	62,442.15	66,046.13	66,046.13	43,706,958,056
